wavenumber (1/cm),cross section (cm^2)
49513.000,3.142E-19
49514.000,3.141E-19
49515.000,3.141E-19
49516.000,3.140E-19
49517.000,3.140E-19
49518.000,3.139E-19
49519.000,3.138E-19
49520.000,3.137E-19
49521.000,3.135E-19
49522.000,3.133E-19
49523.000,3.132E-19
49524.000,3.132E-19
49525.000,3.131E-19
49526.000,3.129E-19
49527.000,3.128E-19
49528.000,3.127E-19
49529.000,3.127E-19
49530.000,3.126E-19
49531.000,3.126E-19
49532.000,3.125E-19
49533.000,3.125E-19
49534.000,3.125E-19
49535.000,3.126E-19
49536.000,3.126E-19
49537.000,3.127E-19
49538.000,3.126E-19
49539.000,3.125E-19
49540.000,3.125E-19
49541.000,3.124E-19
49542.000,3.124E-19
49543.000,3.124E-19
49544.000,3.123E-19
49545.000,3.123E-19
49546.000,3.124E-19
49547.000,3.124E-19
49548.000,3.123E-19
49549.000,3.122E-19
49550.000,3.121E-19
49551.000,3.121E-19
49552.000,3.120E-19
49553.000,3.119E-19
49554.000,3.118E-19
49555.000,3.118E-19
49556.000,3.118E-19
49557.000,3.118E-19
49558.000,3.118E-19
49559.000,3.118E-19
49560.000,3.119E-19
49561.000,3.119E-19
49562.000,3.120E-19
49563.000,3.121E-19
49564.000,3.122E-19
49565.000,3.123E-19
49566.000,3.123E-19
49567.000,3.123E-19
49568.000,3.122E-19
49569.000,3.122E-19
49570.000,3.122E-19
49571.000,3.121E-19
49572.000,3.121E-19
49573.000,3.121E-19
49574.000,3.121E-19
49575.000,3.121E-19
49576.000,3.121E-19
49577.000,3.120E-19
49578.000,3.120E-19
49579.000,3.119E-19
49580.000,3.119E-19
49581.000,3.118E-19
49582.000,3.118E-19
49583.000,3.118E-19
49584.000,3.118E-19
49585.000,3.119E-19
49586.000,3.119E-19
49587.000,3.119E-19
49588.000,3.118E-19
49589.000,3.118E-19
49590.000,3.119E-19
49591.000,3.119E-19
49592.000,3.121E-19
49593.000,3.122E-19
49594.000,3.122E-19
49595.000,3.122E-19
49596.000,3.122E-19
49597.000,3.122E-19
49598.000,3.121E-19
49599.000,3.121E-19
49600.000,3.121E-19
49601.000,3.121E-19
49602.000,3.121E-19
49603.000,3.120E-19
49604.000,3.120E-19
49605.000,3.120E-19
49606.000,3.120E-19
49607.000,3.121E-19
49608.000,3.121E-19
49609.000,3.122E-19
49610.000,3.122E-19
49611.000,3.123E-19
49612.000,3.123E-19
49613.000,3.123E-19
49614.000,3.123E-19
49615.000,3.123E-19
49616.000,3.123E-19
49617.000,3.123E-19
49618.000,3.123E-19
49619.000,3.122E-19
49620.000,3.120E-19
49621.000,3.119E-19
49622.000,3.119E-19
49623.000,3.118E-19
49624.000,3.118E-19
49625.000,3.118E-19
49626.000,3.118E-19
49627.000,3.119E-19
49628.000,3.119E-19
49629.000,3.119E-19
49630.000,3.119E-19
49631.000,3.119E-19
49632.000,3.118E-19
49633.000,3.118E-19
49634.000,3.118E-19
49635.000,3.118E-19
49636.000,3.117E-19
49637.000,3.117E-19
49638.000,3.116E-19
49639.000,3.114E-19
49640.000,3.113E-19
49641.000,3.113E-19
49642.000,3.112E-19
49643.000,3.112E-19
49644.000,3.112E-19
49645.000,3.113E-19
49646.000,3.113E-19
49647.000,3.112E-19
49648.000,3.112E-19
49649.000,3.112E-19
49650.000,3.113E-19
49651.000,3.113E-19
49652.000,3.113E-19
49653.000,3.112E-19
49654.000,3.112E-19
49655.000,3.111E-19
49656.000,3.111E-19
49657.000,3.110E-19
49658.000,3.110E-19
49659.000,3.110E-19
49660.000,3.110E-19
49661.000,3.111E-19
49662.000,3.111E-19
49663.000,3.112E-19
49664.000,3.112E-19
49665.000,3.113E-19
49666.000,3.113E-19
49667.000,3.114E-19
49668.000,3.114E-19
49669.000,3.115E-19
49670.000,3.115E-19
49671.000,3.115E-19
49672.000,3.115E-19
49673.000,3.115E-19
49674.000,3.114E-19
49675.000,3.114E-19
49676.000,3.113E-19
49677.000,3.113E-19
49678.000,3.113E-19
49679.000,3.112E-19
49680.000,3.112E-19
49681.000,3.112E-19
49682.000,3.113E-19
49683.000,3.113E-19
49684.000,3.114E-19
49685.000,3.114E-19
49686.000,3.113E-19
49687.000,3.113E-19
49688.000,3.112E-19
49689.000,3.111E-19
49690.000,3.111E-19
49691.000,3.111E-19
49692.000,3.111E-19
49693.000,3.111E-19
49694.000,3.110E-19
49695.000,3.110E-19
49696.000,3.109E-19
49697.000,3.109E-19
49698.000,3.109E-19
49699.000,3.109E-19
49700.000,3.109E-19
49701.000,3.110E-19
49702.000,3.110E-19
49703.000,3.110E-19
49704.000,3.109E-19
49705.000,3.109E-19
49706.000,3.109E-19
49707.000,3.109E-19
49708.000,3.109E-19
49709.000,3.109E-19
49710.000,3.109E-19
49711.000,3.108E-19
49712.000,3.108E-19
49713.000,3.109E-19
49714.000,3.110E-19
49715.000,3.110E-19
49716.000,3.110E-19
49717.000,3.110E-19
49718.000,3.110E-19
49719.000,3.110E-19
49720.000,3.109E-19
49721.000,3.109E-19
49722.000,3.108E-19
49723.000,3.108E-19
49724.000,3.108E-19
49725.000,3.108E-19
49726.000,3.107E-19
49727.000,3.107E-19
49728.000,3.107E-19
49729.000,3.107E-19
49730.000,3.107E-19
49731.000,3.107E-19
49732.000,3.108E-19
49733.000,3.109E-19
49734.000,3.110E-19
49735.000,3.110E-19
49736.000,3.109E-19
49737.000,3.109E-19
49738.000,3.108E-19
49739.000,3.108E-19
49740.000,3.108E-19
49741.000,3.107E-19
49742.000,3.107E-19
49743.000,3.106E-19
49744.000,3.106E-19
49745.000,3.107E-19
49746.000,3.107E-19
49747.000,3.107E-19
49748.000,3.108E-19
49749.000,3.108E-19
49750.000,3.109E-19
49751.000,3.109E-19
49752.000,3.109E-19
49753.000,3.110E-19
49754.000,3.110E-19
49755.000,3.111E-19
49756.000,3.111E-19
49757.000,3.111E-19
49758.000,3.110E-19
49759.000,3.110E-19
49760.000,3.111E-19
49761.000,3.111E-19
49762.000,3.111E-19
49763.000,3.111E-19
49764.000,3.111E-19
49765.000,3.111E-19
49766.000,3.111E-19
49767.000,3.111E-19
49768.000,3.112E-19
49769.000,3.112E-19
49770.000,3.111E-19
49771.000,3.111E-19
49772.000,3.110E-19
49773.000,3.110E-19
49774.000,3.109E-19
49775.000,3.110E-19
49776.000,3.110E-19
49777.000,3.110E-19
49778.000,3.110E-19
49779.000,3.110E-19
49780.000,3.111E-19
49781.000,3.111E-19
49782.000,3.112E-19
49783.000,3.113E-19
49784.000,3.113E-19
49785.000,3.113E-19
49786.000,3.113E-19
49787.000,3.113E-19
49788.000,3.114E-19
49789.000,3.114E-19
49790.000,3.113E-19
49791.000,3.113E-19
49792.000,3.113E-19
49793.000,3.113E-19
49794.000,3.113E-19
49795.000,3.112E-19
49796.000,3.112E-19
49797.000,3.113E-19
49798.000,3.114E-19
49799.000,3.114E-19
49800.000,3.114E-19
49801.000,3.114E-19
49802.000,3.114E-19
49803.000,3.115E-19
49804.000,3.115E-19
49805.000,3.114E-19
49806.000,3.114E-19
49807.000,3.114E-19
49808.000,3.115E-19
49809.000,3.114E-19
49810.000,3.114E-19
49811.000,3.113E-19
49812.000,3.113E-19
49813.000,3.113E-19
49814.000,3.113E-19
49815.000,3.112E-19
49816.000,3.112E-19
49817.000,3.111E-19
49818.000,3.111E-19
49819.000,3.111E-19
49820.000,3.112E-19
49821.000,3.112E-19
49822.000,3.112E-19
49823.000,3.112E-19
49824.000,3.112E-19
49825.000,3.112E-19
49826.000,3.112E-19
49827.000,3.112E-19
49828.000,3.112E-19
49829.000,3.112E-19
49830.000,3.111E-19
49831.000,3.111E-19
49832.000,3.111E-19
49833.000,3.110E-19
49834.000,3.110E-19
49835.000,3.111E-19
49836.000,3.111E-19
49837.000,3.111E-19
49838.000,3.110E-19
49839.000,3.110E-19
49840.000,3.110E-19
49841.000,3.110E-19
49842.000,3.111E-19
49843.000,3.111E-19
49844.000,3.111E-19
49845.000,3.112E-19
49846.000,3.112E-19
49847.000,3.113E-19
49848.000,3.113E-19
49849.000,3.113E-19
49850.000,3.114E-19
49851.000,3.114E-19
49852.000,3.113E-19
49853.000,3.113E-19
49854.000,3.113E-19
49855.000,3.113E-19
49856.000,3.113E-19
49857.000,3.113E-19
49858.000,3.113E-19
49859.000,3.112E-19
49860.000,3.112E-19
49861.000,3.113E-19
49862.000,3.113E-19
49863.000,3.114E-19
49864.000,3.113E-19
49865.000,3.113E-19
49866.000,3.112E-19
49867.000,3.112E-19
49868.000,3.111E-19
49869.000,3.111E-19
49870.000,3.110E-19
49871.000,3.110E-19
49872.000,3.110E-19
49873.000,3.110E-19
49874.000,3.111E-19
49875.000,3.112E-19
49876.000,3.113E-19
49877.000,3.114E-19
49878.000,3.115E-19
49879.000,3.117E-19
49880.000,3.119E-19
49881.000,3.120E-19
49882.000,3.120E-19
49883.000,3.121E-19
49884.000,3.122E-19
49885.000,3.122E-19
49886.000,3.121E-19
49887.000,3.121E-19
49888.000,3.120E-19
49889.000,3.121E-19
49890.000,3.121E-19
49891.000,3.121E-19
49892.000,3.121E-19
49893.000,3.121E-19
49894.000,3.121E-19
49895.000,3.120E-19
49896.000,3.119E-19
49897.000,3.119E-19
49898.000,3.118E-19
49899.000,3.118E-19
49900.000,3.118E-19
49901.000,3.118E-19
49902.000,3.118E-19
49903.000,3.118E-19
49904.000,3.118E-19
49905.000,3.118E-19
49906.000,3.118E-19
49907.000,3.118E-19
49908.000,3.118E-19
49909.000,3.117E-19
49910.000,3.117E-19
49911.000,3.116E-19
49912.000,3.116E-19
49913.000,3.115E-19
49914.000,3.114E-19
49915.000,3.114E-19
49916.000,3.114E-19
49917.000,3.113E-19
49918.000,3.113E-19
49919.000,3.112E-19
49920.000,3.112E-19
49921.000,3.112E-19
49922.000,3.113E-19
49923.000,3.113E-19
49924.000,3.114E-19
49925.000,3.115E-19
49926.000,3.116E-19
49927.000,3.116E-19
49928.000,3.117E-19
49929.000,3.117E-19
49930.000,3.118E-19
49931.000,3.118E-19
49932.000,3.119E-19
49933.000,3.119E-19
49934.000,3.119E-19
49935.000,3.118E-19
49936.000,3.118E-19
49937.000,3.117E-19
49938.000,3.117E-19
49939.000,3.116E-19
49940.000,3.115E-19
49941.000,3.115E-19
49942.000,3.116E-19
49943.000,3.116E-19
49944.000,3.117E-19
49945.000,3.118E-19
49946.000,3.119E-19
49947.000,3.119E-19
49948.000,3.120E-19
49949.000,3.121E-19
49950.000,3.122E-19
49951.000,3.122E-19
49952.000,3.121E-19
49953.000,3.121E-19
49954.000,3.122E-19
49955.000,3.122E-19
49956.000,3.122E-19
49957.000,3.122E-19
49958.000,3.122E-19
49959.000,3.122E-19
49960.000,3.122E-19
49961.000,3.122E-19
49962.000,3.122E-19
49963.000,3.122E-19
49964.000,3.122E-19
49965.000,3.122E-19
49966.000,3.123E-19
49967.000,3.123E-19
49968.000,3.124E-19
49969.000,3.124E-19
49970.000,3.124E-19
49971.000,3.123E-19
49972.000,3.123E-19
49973.000,3.122E-19
49974.000,3.122E-19
49975.000,3.122E-19
49976.000,3.122E-19
49977.000,3.121E-19
49978.000,3.121E-19
49979.000,3.121E-19
49980.000,3.120E-19
49981.000,3.119E-19
49982.000,3.118E-19
49983.000,3.117E-19
49984.000,3.117E-19
49985.000,3.118E-19
49986.000,3.119E-19
49987.000,3.119E-19
49988.000,3.120E-19
49989.000,3.120E-19
49990.000,3.120E-19
49991.000,3.120E-19
49992.000,3.120E-19
49993.000,3.120E-19
49994.000,3.120E-19
49995.000,3.120E-19
49996.000,3.121E-19
49997.000,3.121E-19
49998.000,3.121E-19
49999.000,3.121E-19
50000.000,3.121E-19
50001.000,3.121E-19
50002.000,3.120E-19
50003.000,3.121E-19
50004.000,3.122E-19
50005.000,3.123E-19
50006.000,3.123E-19
50007.000,3.123E-19
50008.000,3.123E-19
50009.000,3.124E-19
50010.000,3.125E-19
50011.000,3.125E-19
50012.000,3.126E-19
50013.000,3.126E-19
50014.000,3.126E-19
50015.000,3.126E-19
50016.000,3.127E-19
50017.000,3.127E-19
50018.000,3.128E-19
50019.000,3.128E-19
50020.000,3.128E-19
50021.000,3.128E-19
50022.000,3.128E-19
50023.000,3.128E-19
50024.000,3.128E-19
50025.000,3.128E-19
50026.000,3.128E-19
50027.000,3.127E-19
50028.000,3.127E-19
50029.000,3.127E-19
50030.000,3.128E-19
50031.000,3.127E-19
50032.000,3.127E-19
50033.000,3.126E-19
50034.000,3.126E-19
50035.000,3.126E-19
50036.000,3.127E-19
50037.000,3.127E-19
50038.000,3.128E-19
50039.000,3.127E-19
50040.000,3.126E-19
50041.000,3.126E-19
50042.000,3.126E-19
50043.000,3.126E-19
50044.000,3.126E-19
50045.000,3.126E-19
50046.000,3.127E-19
50047.000,3.129E-19
50048.000,3.130E-19
50049.000,3.131E-19
50050.000,3.133E-19
50051.000,3.134E-19
50052.000,3.136E-19
50053.000,3.137E-19
50054.000,3.139E-19
50055.000,3.141E-19
50056.000,3.142E-19
50057.000,3.144E-19
50058.000,3.145E-19
50059.000,3.146E-19
50060.000,3.147E-19
50061.000,3.147E-19
50062.000,3.147E-19
50063.000,3.147E-19
50064.000,3.146E-19
50065.000,3.145E-19
50066.000,3.145E-19
50067.000,3.146E-19
50068.000,3.146E-19
50069.000,3.145E-19
50070.000,3.145E-19
50071.000,3.145E-19
50072.000,3.145E-19
50073.000,3.145E-19
50074.000,3.144E-19
50075.000,3.144E-19
50076.000,3.144E-19
50077.000,3.145E-19
50078.000,3.145E-19
50079.000,3.145E-19
50080.000,3.146E-19
50081.000,3.146E-19
50082.000,3.146E-19
50083.000,3.146E-19
50084.000,3.145E-19
50085.000,3.145E-19
50086.000,3.145E-19
50087.000,3.145E-19
50088.000,3.145E-19
50089.000,3.145E-19
50090.000,3.145E-19
50091.000,3.145E-19
50092.000,3.146E-19
50093.000,3.146E-19
50094.000,3.146E-19
50095.000,3.146E-19
50096.000,3.147E-19
50097.000,3.148E-19
50098.000,3.149E-19
50099.000,3.151E-19
50100.000,3.152E-19
50101.000,3.152E-19
50102.000,3.153E-19
50103.000,3.153E-19
50104.000,3.153E-19
50105.000,3.153E-19
50106.000,3.153E-19
50107.000,3.154E-19
50108.000,3.154E-19
50109.000,3.154E-19
50110.000,3.154E-19
50111.000,3.154E-19
50112.000,3.153E-19
50113.000,3.153E-19
50114.000,3.153E-19
50115.000,3.153E-19
50116.000,3.153E-19
50117.000,3.154E-19
50118.000,3.154E-19
50119.000,3.155E-19
50120.000,3.155E-19
50121.000,3.155E-19
50122.000,3.155E-19
50123.000,3.155E-19
50124.000,3.155E-19
50125.000,3.156E-19
50126.000,3.156E-19
50127.000,3.156E-19
50128.000,3.156E-19
50129.000,3.155E-19
50130.000,3.155E-19
50131.000,3.155E-19
50132.000,3.155E-19
50133.000,3.155E-19
50134.000,3.155E-19
50135.000,3.156E-19
50136.000,3.156E-19
50137.000,3.157E-19
50138.000,3.157E-19
50139.000,3.157E-19
50140.000,3.158E-19
50141.000,3.158E-19
50142.000,3.158E-19
50143.000,3.158E-19
50144.000,3.158E-19
50145.000,3.159E-19
50146.000,3.160E-19
50147.000,3.160E-19
50148.000,3.161E-19
50149.000,3.161E-19
50150.000,3.162E-19
50151.000,3.162E-19
50152.000,3.162E-19
50153.000,3.162E-19
50154.000,3.162E-19
50155.000,3.162E-19
50156.000,3.162E-19
50157.000,3.162E-19
50158.000,3.162E-19
50159.000,3.162E-19
50160.000,3.162E-19
50161.000,3.162E-19
50162.000,3.162E-19
50163.000,3.162E-19
50164.000,3.163E-19
50165.000,3.163E-19
50166.000,3.164E-19
50167.000,3.166E-19
50168.000,3.167E-19
50169.000,3.168E-19
50170.000,3.168E-19
50171.000,3.169E-19
50172.000,3.169E-19
50173.000,3.169E-19
50174.000,3.169E-19
50175.000,3.170E-19
50176.000,3.170E-19
50177.000,3.170E-19
50178.000,3.171E-19
50179.000,3.171E-19
50180.000,3.170E-19
50181.000,3.170E-19
50182.000,3.170E-19
50183.000,3.171E-19
50184.000,3.172E-19
50185.000,3.172E-19
50186.000,3.173E-19
50187.000,3.173E-19
50188.000,3.174E-19
50189.000,3.175E-19
50190.000,3.175E-19
50191.000,3.176E-19
50192.000,3.177E-19
50193.000,3.178E-19
50194.000,3.178E-19
50195.000,3.179E-19
50196.000,3.179E-19
50197.000,3.180E-19
50198.000,3.180E-19
50199.000,3.180E-19
50200.000,3.180E-19
50201.000,3.180E-19
50202.000,3.180E-19
50203.000,3.179E-19
50204.000,3.179E-19
50205.000,3.178E-19
50206.000,3.178E-19
50207.000,3.179E-19
50208.000,3.179E-19
50209.000,3.179E-19
50210.000,3.179E-19
50211.000,3.179E-19
50212.000,3.179E-19
50213.000,3.178E-19
50214.000,3.178E-19
50215.000,3.178E-19
50216.000,3.178E-19
50217.000,3.178E-19
50218.000,3.178E-19
50219.000,3.179E-19
50220.000,3.179E-19
50221.000,3.180E-19
50222.000,3.179E-19
50223.000,3.178E-19
50224.000,3.178E-19
50225.000,3.179E-19
50226.000,3.179E-19
50227.000,3.179E-19
50228.000,3.180E-19
50229.000,3.180E-19
50230.000,3.181E-19
50231.000,3.181E-19
50232.000,3.181E-19
50233.000,3.182E-19
50234.000,3.182E-19
50235.000,3.183E-19
50236.000,3.183E-19
50237.000,3.183E-19
50238.000,3.184E-19
50239.000,3.184E-19
50240.000,3.185E-19
50241.000,3.186E-19
50242.000,3.186E-19
50243.000,3.187E-19
50244.000,3.187E-19
50245.000,3.187E-19
50246.000,3.188E-19
50247.000,3.188E-19
50248.000,3.189E-19
50249.000,3.189E-19
50250.000,3.190E-19
50251.000,3.191E-19
50252.000,3.191E-19
50253.000,3.191E-19
50254.000,3.191E-19
50255.000,3.192E-19
50256.000,3.192E-19
50257.000,3.192E-19
50258.000,3.192E-19
50259.000,3.192E-19
50260.000,3.193E-19
50261.000,3.194E-19
50262.000,3.194E-19
50263.000,3.194E-19
50264.000,3.194E-19
50265.000,3.195E-19
50266.000,3.196E-19
50267.000,3.196E-19
50268.000,3.197E-19
50269.000,3.197E-19
50270.000,3.198E-19
50271.000,3.198E-19
50272.000,3.198E-19
50273.000,3.198E-19
50274.000,3.198E-19
50275.000,3.198E-19
50276.000,3.199E-19
50277.000,3.199E-19
50278.000,3.198E-19
50279.000,3.198E-19
50280.000,3.198E-19
50281.000,3.198E-19
50282.000,3.198E-19
50283.000,3.198E-19
50284.000,3.197E-19
50285.000,3.197E-19
50286.000,3.198E-19
50287.000,3.198E-19
50288.000,3.199E-19
50289.000,3.200E-19
50290.000,3.201E-19
50291.000,3.201E-19
50292.000,3.202E-19
50293.000,3.203E-19
50294.000,3.204E-19
50295.000,3.204E-19
50296.000,3.204E-19
50297.000,3.204E-19
50298.000,3.205E-19
50299.000,3.206E-19
50300.000,3.207E-19
50301.000,3.207E-19
50302.000,3.208E-19
50303.000,3.209E-19
50304.000,3.209E-19
50305.000,3.210E-19
50306.000,3.210E-19
50307.000,3.211E-19
50308.000,3.213E-19
50309.000,3.214E-19
50310.000,3.214E-19
50311.000,3.214E-19
50312.000,3.214E-19
50313.000,3.214E-19
50314.000,3.214E-19
50315.000,3.214E-19
50316.000,3.215E-19
50317.000,3.215E-19
50318.000,3.215E-19
50319.000,3.215E-19
50320.000,3.215E-19
50321.000,3.216E-19
50322.000,3.217E-19
50323.000,3.217E-19
50324.000,3.218E-19
50325.000,3.218E-19
50326.000,3.220E-19
50327.000,3.222E-19
50328.000,3.223E-19
50329.000,3.225E-19
50330.000,3.226E-19
50331.000,3.227E-19
50332.000,3.227E-19
50333.000,3.228E-19
50334.000,3.228E-19
50335.000,3.229E-19
50336.000,3.229E-19
50337.000,3.229E-19
50338.000,3.228E-19
50339.000,3.228E-19
50340.000,3.227E-19
50341.000,3.227E-19
50342.000,3.227E-19
50343.000,3.227E-19
50344.000,3.226E-19
50345.000,3.226E-19
50346.000,3.226E-19
50347.000,3.226E-19
50348.000,3.227E-19
50349.000,3.229E-19
50350.000,3.230E-19
50351.000,3.232E-19
50352.000,3.234E-19
50353.000,3.235E-19
50354.000,3.237E-19
50355.000,3.238E-19
50356.000,3.239E-19
50357.000,3.240E-19
50358.000,3.241E-19
50359.000,3.241E-19
50360.000,3.241E-19
50361.000,3.242E-19
50362.000,3.242E-19
50363.000,3.243E-19
50364.000,3.243E-19
50365.000,3.244E-19
50366.000,3.244E-19
50367.000,3.245E-19
50368.000,3.245E-19
50369.000,3.246E-19
50370.000,3.247E-19
50371.000,3.248E-19
50372.000,3.248E-19
50373.000,3.249E-19
50374.000,3.249E-19
50375.000,3.249E-19
50376.000,3.249E-19
50377.000,3.249E-19
50378.000,3.249E-19
50379.000,3.247E-19
50380.000,3.246E-19
50381.000,3.246E-19
50382.000,3.245E-19
50383.000,3.245E-19
50384.000,3.246E-19
50385.000,3.247E-19
50386.000,3.247E-19
50387.000,3.246E-19
50388.000,3.246E-19
50389.000,3.246E-19
50390.000,3.246E-19
50391.000,3.246E-19
50392.000,3.247E-19
50393.000,3.248E-19
50394.000,3.248E-19
50395.000,3.249E-19
50396.000,3.249E-19
50397.000,3.251E-19
50398.000,3.253E-19
50399.000,3.253E-19
50400.000,3.253E-19
50401.000,3.253E-19
50402.000,3.254E-19
50403.000,3.255E-19
50404.000,3.256E-19
50405.000,3.256E-19
50406.000,3.257E-19
50407.000,3.255E-19
50408.000,3.254E-19
50409.000,3.253E-19
50410.000,3.253E-19
50411.000,3.252E-19
50412.000,3.252E-19
50413.000,3.252E-19
50414.000,3.252E-19
50415.000,3.253E-19
50416.000,3.253E-19
50417.000,3.254E-19
50418.000,3.255E-19
50419.000,3.255E-19
50420.000,3.254E-19
50421.000,3.254E-19
50422.000,3.255E-19
50423.000,3.255E-19
50424.000,3.256E-19
50425.000,3.256E-19
50426.000,3.257E-19
50427.000,3.257E-19
50428.000,3.256E-19
50429.000,3.256E-19
50430.000,3.256E-19
50431.000,3.257E-19
50432.000,3.258E-19
50433.000,3.259E-19
50434.000,3.260E-19
50435.000,3.260E-19
50436.000,3.261E-19
50437.000,3.262E-19
50438.000,3.263E-19
50439.000,3.264E-19
50440.000,3.265E-19
50441.000,3.266E-19
50442.000,3.267E-19
50443.000,3.267E-19
50444.000,3.268E-19
50445.000,3.269E-19
50446.000,3.270E-19
50447.000,3.271E-19
50448.000,3.271E-19
50449.000,3.272E-19
50450.000,3.272E-19
50451.000,3.273E-19
50452.000,3.273E-19
50453.000,3.273E-19
50454.000,3.274E-19
50455.000,3.274E-19
50456.000,3.275E-19
50457.000,3.275E-19
50458.000,3.275E-19
50459.000,3.276E-19
50460.000,3.276E-19
50461.000,3.276E-19
50462.000,3.276E-19
50463.000,3.276E-19
50464.000,3.276E-19
50465.000,3.276E-19
50466.000,3.276E-19
50467.000,3.276E-19
50468.000,3.277E-19
50469.000,3.278E-19
50470.000,3.278E-19
50471.000,3.278E-19
50472.000,3.278E-19
50473.000,3.279E-19
50474.000,3.279E-19
50475.000,3.280E-19
50476.000,3.280E-19
50477.000,3.281E-19
50478.000,3.281E-19
50479.000,3.281E-19
50480.000,3.281E-19
50481.000,3.282E-19
50482.000,3.283E-19
50483.000,3.284E-19
50484.000,3.284E-19
50485.000,3.285E-19
50486.000,3.286E-19
50487.000,3.287E-19
50488.000,3.288E-19
50489.000,3.288E-19
50490.000,3.289E-19
50491.000,3.289E-19
50492.000,3.290E-19
50493.000,3.290E-19
50494.000,3.291E-19
50495.000,3.291E-19
50496.000,3.291E-19
50497.000,3.292E-19
50498.000,3.291E-19
50499.000,3.291E-19
50500.000,3.290E-19
50501.000,3.290E-19
50502.000,3.290E-19
50503.000,3.291E-19
50504.000,3.291E-19
50505.000,3.292E-19
50506.000,3.293E-19
50507.000,3.294E-19
50508.000,3.295E-19
50509.000,3.296E-19
50510.000,3.297E-19
50511.000,3.297E-19
50512.000,3.297E-19
50513.000,3.297E-19
50514.000,3.298E-19
50515.000,3.298E-19
50516.000,3.299E-19
50517.000,3.299E-19
50518.000,3.300E-19
50519.000,3.300E-19
50520.000,3.299E-19
50521.000,3.299E-19
50522.000,3.300E-19
50523.000,3.300E-19
50524.000,3.301E-19
50525.000,3.303E-19
50526.000,3.303E-19
50527.000,3.304E-19
50528.000,3.304E-19
50529.000,3.305E-19
50530.000,3.305E-19
50531.000,3.306E-19
50532.000,3.306E-19
50533.000,3.307E-19
50534.000,3.308E-19
50535.000,3.309E-19
50536.000,3.310E-19
50537.000,3.311E-19
50538.000,3.312E-19
50539.000,3.313E-19
50540.000,3.313E-19
50541.000,3.314E-19
50542.000,3.316E-19
50543.000,3.318E-19
50544.000,3.319E-19
50545.000,3.319E-19
50546.000,3.320E-19
50547.000,3.320E-19
50548.000,3.321E-19
50549.000,3.321E-19
50550.000,3.322E-19
50551.000,3.322E-19
50552.000,3.322E-19
50553.000,3.323E-19
50554.000,3.323E-19
50555.000,3.323E-19
50556.000,3.322E-19
50557.000,3.322E-19
50558.000,3.323E-19
50559.000,3.323E-19
50560.000,3.324E-19
50561.000,3.324E-19
50562.000,3.324E-19
50563.000,3.325E-19
50564.000,3.325E-19
50565.000,3.327E-19
50566.000,3.328E-19
50567.000,3.328E-19
50568.000,3.329E-19
50569.000,3.329E-19
50570.000,3.329E-19
50571.000,3.330E-19
50572.000,3.330E-19
50573.000,3.330E-19
50574.000,3.330E-19
50575.000,3.330E-19
50576.000,3.330E-19
50577.000,3.330E-19
50578.000,3.331E-19
50579.000,3.332E-19
50580.000,3.332E-19
50581.000,3.332E-19
50582.000,3.332E-19
50583.000,3.333E-19
50584.000,3.334E-19
50585.000,3.335E-19
50586.000,3.336E-19
50587.000,3.337E-19
50588.000,3.338E-19
50589.000,3.339E-19
50590.000,3.340E-19
50591.000,3.342E-19
50592.000,3.343E-19
50593.000,3.343E-19
50594.000,3.343E-19
50595.000,3.344E-19
50596.000,3.344E-19
50597.000,3.345E-19
50598.000,3.345E-19
